1,호국지장사,Hogukjijangsa Temple,37.4986304,126.9648101,26,서울 동작구 동작동 국립묘지 안에 있는 절. 화장사라고도 한다. 고려 공민왕 때 보인대사가 창건하였으며  1577년(선조 10) 선조가 묘를 쓰면서 이 절을 창빈의 원찰로 삼아 갈궁사라고 하였다.,It is a temple in the National Cemetery of Sogdong-dong  Dongjak-gu  Seoul.,ChIJOyL9ytqhfDURUhCn0DWZLB0
1,국립서울현충원,Seoul National Cemetery,37.4998257,126.9736953,28,1955년 7월 15일 국군묘지로 창설되어 전사 또는 순직군인과 군무원 및 종군자의 영현을 안장하였으나  10년 후인 1965년 3월 30일 국립묘지로 승격되어 국가원수  애국지사  순국선열을 비롯하여 국가유공자  경찰관  전투에 참가한 향토예비군 등이 추가 안장되었다.,The rear area of the Seoul National Cemetery is surrounded by the sacred mountain ridges of the Dongjak region that connect to Gongjaksan Mountain and form the foothills of Gwanaksan Mountain. Towards the front  the cemetery overlooks the meandering Hangan River.,ChIJL94bHMGhfDURHXVf2cFwuHs
1,독립문,Dongnimmun Gate,37.5724114,126.9595564,29,서울 독립문은 조선 후기의 건축물로 1896년 11월에 준공되어 1897년에 완공되었다. 독립협회가 중심이 되어 조선이 청나라의 책봉 체제에서 독립한 것을 상징하기 위하여 영은문을 무너뜨리고 그 터에 지은 문으로 서재필의 주도로 건립되었으며  서재필의 원작을 배경으로 아파나시 세레딘사바틴이 설계·시공했고  현판은 김가진의 작품이다.,Dongnimmun stands at a spot originally known as Yeongeun  where envoys were once treated. When a Chinese envoy visited  the King would go out through this door to greet him. It's in 1897  to announce that our independence to Japan  Russia which had influence and threatened China  Korea for a long time.,ChIJheENWYOifDURy8_9gn8Gr6Y
1,영은문주초,Plinths of Yeongeunmun Gate,37.5724114,126.9595564,30,조선시대 대명 사대외교의 표상물인 모화관 앞에 있던 일각문터의 주초석이다.,The Yeongeunmun was a historical gate located in present Hyeonjeo-dong  Seodaemun-gu  in the northwestern part of Seoul  South Korea. It was built in front of Mohwagwan during the Joseon dynasty where envoys dispatched from Ming and Qing China were received as diplomatic guests.,ChIJLYpyp4SifDURdQWDsPd_TWM
1,청권사,Cheonkwonsa Shrine,37.481979,126.9990689,32,청권사(淸權祠)는 서울특별시 서초구 방배동에 있는 조선 태종의 둘째 아들이자 세종의 형인 효령대군(孝寧大君) 보(補)의 사당과 묘소로 정식 명칭은 청권사부묘소(淸權祠附墓所)이다.,Cheonkwonsa is the prince Hyoryeong shrine and mausoleum in Seoul.,ChIJT-QUEAehfDURXABXdvqclPE
1,헌인릉(세계문화유산),Heolleung and Illeung Royal Tombs(World Heritage),37.4661034,127.0818102,33,헌인릉은 조선 제3대 임금인 태종과 왕비의 능인 헌릉과 제23대 순조와 왕비의 인릉을 합쳐 부르는 말이다. 조선 초기의 왕릉과 후기의 왕릉을 한 자리에서 볼 수 있는 이곳에서는 음력설마다 전통 민속놀이마당이 열린다. 매주 토요일에는 왕릉 지킴이의 설명도 들을 수 있다.,Heoninreung memo called together the first three kings of the Joseon neungin heonreung of Tae and queens and Article 23 of the inreung for smooth and queen. Here you can see the royal tombs of the Joseon royal tombs of the early and late in the one place the traditional folk play yard held every Chinese New Year. Every Saturday there may be an explanation of the tomb guardian.,ChIJG2Hjr4qmfDURCrF3OvUEugo
1,헌인릉인릉,Illeung of Heonilleung Royal Tombs,37.4658378,127.080627,34,인릉은 순조와 순원왕후를 같은 언덕에 합장한 봉분으로서 무덤 아래에 병풍석은 없이 12간의 난간석을 둘렀으며  그 주위로 양석과 마석 각 2쌍  상석 1좌  망주석 1쌍을 3면의 곡장으로 에워쌌다. 한 단 아래에 문인석과 마석 1쌍  명등석 1좌를 설치하고  그 아래에 무인석과 마석 각 1쌍을 배치하였다.,,ChIJ79k5bImmfDURsMOSOAADOwE
1,헌인릉헌릉,Heolleung of Heonilleung Royal Tombs,37.4659478,127.0830435,35,헌릉(獻陵)은 태종과 원경왕후를 같은 언덕에 봉분을 달리하여 안장한 쌍릉으로 두 봉분 모두 아래 부분을 병풍석(屛風石)을 둘러 세웠으며  그 밖으로 각 봉분에 12간의 난간석으로 서로 연결하였다. 양석(羊石)과 호석(虎石) 각 4쌍  상석(床石) 2좌  망주석(望柱石) 1쌍을 3면의 곡장(曲墻)으로 감싸 안으며 봉분 위의 한 층이 이루어졌다.,,ChIJ79k5bImmfDURsMOSOAADOwE
1,효령대군이보묘역,Graveyard for Prince Hyoryeong Yi Bo,37.4820281,126.9997852,37,"이 곳은 효령대군(孝寧大君  1396~1486)과 그의 배위(配位)이신 예성부부인(?城府夫人) 해주 정씨(海州 鄭氏  1394~1470)의 사당(祠堂)과 묘소(墓所)를 모신 곳으로서 서울특별시 지정 유형문화재로 보호 받고 있다. 
효령대군은 조선 왕조(朝鮮王朝) 제 3대 태종대왕(太宗大王)의 둘째 왕자이고 제 4대 세종대왕(世宗大王)의 형님이다. 1737년 제 21대 영조대왕(英祖大王)의 칙명(勅命)으로 묘하(墓下)에 사당(祠堂)을 세우고 청권사(淸權飼)라 명명(命名)하였으며 1789년 제 22대 정조대왕으로부터 祠堂의 현판(懸板)을 하사(下賜)받아 오늘에 이르고 있다.",,ChIJbw0QAgehfDURHniVGHPLLFA
1,의릉,Uireung,37.6033585,127.0567324,38,"의릉은 조선 20대 경종과 두 번째 왕비 선의왕후 어씨의 능이다. 의릉은 같은 언덕에 왕과 왕비의 봉분이 앞뒤로 나란히 배치한 동원상하릉의 형식으로  곡장을 두른 위의 봉분이 경종의 능  곡장을 두르지 않은 아래의 봉분이 선의왕후의 능이다. 이러한 형식은 능혈의 폭이 좁아 왕성한 생기가 흐르는 정혈(正穴)에서 벗어나지 않도록 하기 위한 풍수지리적인 이유이다. 
능침은 두 봉분 모두 병풍석을 생략하고 난간석만 둘렀고  장명등  혼유석  석양  석호  석마  문무석인 등을 배치하였다. 경종의 능침에 배치된 망주석 세호는 왼쪽은 위를 향해 올라가있고 오른쪽은 아래를 향해 내려가 있으나  선의왕후의 능침은 반대로 조각되어 있다. 특히 경종의 능침 무석인의 뒷면에는 짐승 가죽을 나타내기 위해 꼬리가 말린 것을 조각하였고  선의왕후의 능침 석호는 꼬리가 등 뒤로 올라가게 하는 등 재미있게 표현하였다.","Uireung is the royal tomb of King Gyeongjong  the 20th king of the Joseon dynasty  and his wife Queen Seonui. Uireung is located inside the Korea National University of Arts campus in Seokgwan-dong  Seongbuk-gu. Most royal tombs are ""ssangneung "" tombs that are arranged with the king and queen next to each other. At Uireung  the tombs of the king and the queen are arranged front to back. The tomb in the front is Queen Seonui’s and the one in the back belongs to King Gyeongjong. Uireung is closed Mondays.",ChIJ_zyl4J27fDURsljgHDEJxZE
1,정릉,Jeongneung (A Royal Tomb),37.602241,127.0059542,39,정릉(貞陵)은 조선 태조의 계비인 신덕왕후(神德王后)의 능으로 원래 정동(貞洞) 영국대사관 자리에 있었던 것을 태종 9년에 옮겼다. 사적 제208호로 서울특별시 성북구 정릉동에 있다.,eongneung Royal Tomb (정릉) is the tomb of Queen Consort Sindeok  the second wife of King Taejo (1392-1398)  founder of the Joseon Dynasty (1392-1910). However  this tomb was not well-maintained compared to other royal tombs because of a power struggle. The queen consort had many children  which naturally induced a battle for the throne. Usually the son of the first wife is the successor of the throne  but Queen Consort Sindeok was determined to have one of her sons ascend the throne instead. However  the successor  King Taejong  killed all her sons and developed an extreme abhorrence towards the queen consort. When she died  King Taejong issued an order to not maintain and preserve her tomb. Therefore  the tomb is rather unkempt and the layout and composition is different from other royal tombs. Upon entering the red gate  the sacrificial building can be seen in front of the tomb along with a pavilion and tombstone. Stone sculptures of sheep and tigers watch over the tomb. A major difference between this tomb and other royal tombs is exhibited in the path from the red gate to the sacrificial building. Usually the path is a straight line  but at Jeongneung Royal Tomb  it is crooked and bent. Furthermore  the color of the sacrificial building is dull and faded. Even though the tomb symbolizes the turmoil and wrath of political struggles  many couples and families come to Jeongneung Royal Tomb for a stroll because of its peacefulness and natural surroundings.,ChIJRdHnY928fDURGBGQBmq8ZQI
1,몽촌토성,Mongchontoseong (Earthen Fortress),37.5227924,127.1188641,42,3세기경에 만들어진 것으로 북쪽의 한강과 남쪽의 남한산성 사이에 자리잡고 있다.백제 초기에 서울을 수비하는 토성으로 이용되었으며  동쪽에 흙으로 쌓은 흔적이 남아 있다. 몽촌토성에서 움집터와 독무덤·무기·낚시바늘·백제 토기·돌절구 등이 출토되었다. 현재는 몽촌토성의 비탈면에 소나무 숲이 자리하고 있어 사철 푸른 경관을 연출하고 있다,"Mongchontoseong Fortress is an earthen fortification from the Baekje Dynasty (18 BC-660 AD). It was built sometime between the 3rd and 4th centuries  using the natural protection offered by a tributary to the Hangang River on one side and wooden barricades for added defense on the other side. The fortress has been designated as Historic Site No. 297  and is currently located inside the Seoul Olympic Park. 
Mongcheontoseong Fortress features an overlapping structure of the outer and inner fortifications that were built along the hilly areas descending down from the Namhansanseong Fortress. On display inside the fortress are artifacts excavated from the site that date back to the Baekje Dynasty. The exhibited items include various earthenware and living tools. The site also displays dugout hut and storage pit sites in the state they were at the time of excavation.",ChIJu5rTY_WvfDURCuyTFe9X_RY
1,방이동고분군,Ancient Tombs in Bangi-dong,37.5081516,127.1178636,44,서울 방이동 일대에 있는 백제전기(4C초∼475)의 무덤들이다. 제1호 무덤은 봉토의 지름이 12m  높이 2.2m로 널길(연도)과 널방(현실)을 가진 굴식돌방무덤(횡혈식석실분)이다. 도굴로 인해 남아 있는 유물이 없었으나  주민에 의해 3접의 토기가 수습되었다. 4호 무덤은 아치형천장(궁륭식천장)을 한 굴식돌방무덤으로  자연적으로 유약이 입혀진 회청색경질 굽다리접시(고배)와 굽다리접시뚜껑을 비롯한 토기류와 철제류가 출토되었다. 6호 무덤에서 나온 회청색경질 굽다리접시의 경우 굽구멍(투창)이 전형적인 신라토기에서 볼 수 있는 형식이다. 이는 6세기 이후 한강유역이 신라영토로 되었을 때 만들어진 신라무덤일 가능성도 있다. 방이동 유적은 백제의 수도가 한성에 있을 때 만들어진 전기무덤으로 가락동·석촌동무덤과 함께 한성백제의 문화를 알 수 있는 유적이다.,The ancient tombs in Bangi-dong were discovered during the land readjustment project of Jamsil-jigu District in 1975. A total of eight ancient tombs were excavated until 1976  and the site was restored into a park in 1983. The Bangi-dong area was originally a low line of hills with an altitude of 30-50m above sea level  but it has been made into flatland for urban development purposes. Tomb numbers 1 to 6 lie on the same hill  while tomb no. 7 and 8 are located on another hill a short distance away. All eight tombs have circular burial mounds. The insides of the a tomb feature a square or rectangular-shaped burial chamber with earthen ground and stone walls  and a passage leading from the tomb entrance to the chamber. However  details of the burial chambers vary by tomb. Most of the tombs had been robbed before the investigation  but a few relics such as plates and pots have been excavated. At the time of excavation  the relics were presumed to have come from the Baekje Dynasty (18 BC-660 AD)  but it is now estimated that they date back to the Unified Silla Period (676-935 AD).,ChIJD0p6-3ilfDUR0AAa-o1WN5Y
1,백제고분군,Baekje Ancient Tombs,37.5081516,127.1178636,45,서울 방이동 일대에 있는 백제전기(4C초∼475)의 무덤들이다. 제1호 무덤은 봉토의 지름이 12m  높이 2.2m로 널길(연도)과 널방(현실)을 가진 굴식돌방무덤(횡혈식석실분)이다. 도굴로 인해 남아 있는 유물이 없었으나  주민에 의해 3접의 토기가 수습되었다. 4호 무덤은 아치형천장(궁륭식천장)을 한 굴식돌방무덤으로  자연적으로 유약이 입혀진 회청색경질 굽다리접시(고배)와 굽다리접시뚜껑을 비롯한 토기류와 철제류가 출토되었다. 6호 무덤에서 나온 회청색경질 굽다리접시의 경우 굽구멍(투창)이 전형적인 신라토기에서 볼 수 있는 형식이다. 이는 6세기 이후 한강유역이 신라영토로 되었을 때 만들어진 신라무덤일 가능성도 있다. 방이동 유적은 백제의 수도가 한성에 있을 때 만들어진 전기무덤으로 가락동·석촌동무덤과 함께 한성백제의 문화를 알 수 있는 유적이다.,The ancient tombs in Bangi-dong were discovered during the land readjustment project of Jamsil-jigu District in 1975. A total of eight ancient tombs were excavated until 1976  and the site was restored into a park in 1983. The Bangi-dong area was originally a low line of hills with an altitude of 30-50m above sea level  but it has been made into flatland for urban development purposes. Tomb numbers 1 to 6 lie on the same hill  while tomb no. 7 and 8 are located on another hill a short distance away. All eight tombs have circular burial mounds. The insides of the a tomb feature a square or rectangular-shaped burial chamber with earthen ground and stone walls  and a passage leading from the tomb entrance to the chamber. However  details of the burial chambers vary by tomb. Most of the tombs had been robbed before the investigation  but a few relics such as plates and pots have been excavated. At the time of excavation  the relics were presumed to have come from the Baekje Dynasty (18 BC-660 AD)  but it is now estimated that they date back to the Unified Silla Period (676-935 AD).,ChIJxSFFH72lfDUR8liVXj0dbFQ
1,삼전도비,Samjeondobi (Monument),37.5105263,127.1016476,46,1963년 1월 21일에 사적 제101호로 지정되었다. 머리와 받침돌 조각이 정교해 조선 후기의 뛰어난 비 중 하나로 손꼽힌다. 치욕비(삼전도의 욕비(辱碑))라고도 불리며  비를 만들 당시의 이름은 대청황제공덕비(大淸皇帝功德碑)였다. 내용은 청나라가 조선에 출병(出兵)한 이유  조선이 항복한 사실  항복한 뒤 청 태종이 피해를 끼치지 않고 곧 회군(回軍)하였다고 기록하고 있다. 청나라조정의 명으로 조선에서 건립하였다. 비의 전체 높이는 5.7m  비신의 높이는 3.95m  폭은 1.4m이고 무게는 32t이다. 비문은 1637년 11월 25일 인조 15년 이경석이 지었고[1]  글씨는 오준(吳竣)이 썼으며  대청황제공덕비라는 제목은 여이징(呂爾徵)이 썼다. 비석 앞면의 왼쪽에는 몽골글자  오른쪽에는 만주글자  뒷면에는 한자로 쓰여져 있다,The Samjeondo Monument is a monument marking Joseon Korea's submission to Manchu Qing Dynasty in 1636 after Second Manchu invasion of Korea. its original name was Daecheong Hwangje Gongdeok Bi(大淸皇帝功德碑) which means the stele to the merits and virtues of the Emperor of Great Qing. Initially erected at Samjeondo  near the Sambatnaru crossing point of the Han River  it was thereafter buried and erected again several times. It is nowadays designated as the 101st Historic site of South Kore.,서울 방이동 일대에 있는 백제전기(4C초∼475)의 무덤들이다. 제1호 무덤은 봉토의 지름이 12m  높이 2.2m로 널길(연도)과 널방(현실)을 가진 굴식돌방무덤(횡혈식석실분)이다. 도굴로 인해 남아 있는 유물이 없었으나  주민에 의해 3접의 토기가 수습되었다. 4호 무덤은 아치형천장(궁륭식천장)을 한 굴식돌방무덤으로  자연적으로 유약이 입혀진 회청색경질 굽다리접시(고배)와 굽다리접시뚜껑을 비롯한 토기류와 철제류가 출토되었다. 6호 무덤에서 나온 회청색경질 굽다리접시의 경우 굽구멍(투창)이 전형적인 신라토기에서 볼 수 있는 형식이다. 이는 6세기 이후 한강유역이 신라영토로 되었을 때 만들어진 신라무덤일 가능성도 있다. 방이동 유적은 백제의 수도가 한성에 있을 때 만들어진 전기무덤으로 가락동·석촌동무덤과 함께 한성백제의 문화를 알 수 있는 유적이다.
1,세계평화의문,World Peace Gate,37.5182898,127.1153785,47,평화의 문(平和의 門  World Peace Gate)은 서울특별시 송파구에 소재한 올림픽 공원의 입구에 세워진 문이다. 대한민국 건축가인 김중업이 1988년 서울 하계 올림픽을 기념하여 설계하였다. 평화의 문에는 사신도가 그려져 있으며  대한민국의 전통사상을 표현한 이 문은 세계 평화를 기원하는 의미를 담고 있다. 서울 지하철 8호선 몽촌토성역 1번 출구 앞에 있다.,World Peace Gate is a colorful gate built as a sign of peace and harmony for the 1988 Seoul Summer Olympics which took place In September and October  1988. Construction began on December 31  1986 and was completed on August 31  1988. It was designed by architect Kim Chung-up,ChIJY2lSfGWlfDURHSUrJUHY-i4
1,고달사지쌍사자석등,Twin Lion Stone Lantern from Godalsa Temple Site,37.5236065,126.9805361,48,여주 고달사지 쌍사자 석등(驪州 高達寺址 雙獅子 石燈)은 사찰에서 법등을 밝히던 고려시대의 석등이다. 1963년 1월 21일 대한민국의 보물 제282호로 지정되었다. 본래 경기도 여주시 북내면 상교리에 있는 사적 제382호 고달사지에 넘어져 있던 것을 한 주민이 수습하여 보관하다가  1958년 5월 서울시 종로구 종로4가 동원예식장 뒤뜰로 옮겼다. 그 뒤 1959년 봄 당시 문교부의 주선으로 경복궁 경회루 옆에 옮겨졌고  다시 현재의 장소로 이동되어 복원하였다. 그동안 옥개석과 상륜부를 잃어버리고 있었으나 2000년 경기도 기전매장문화연구원이 실시한 발굴조사에서 옥개석이 출토되어 2001년 석등의 제 위치에 올려놓았다.,Stone lanterns erected at the edges of a Buddhist temple have the practical function of providing light at night and the symbolic function of enlightening the world with Buddhist law. The lanterns are typically installed at the courtyard in front of a temple main prayer hall and are used for various Buddhist services and other events. The Twin-Lion Stone Lantern from Godalsa Temple Site had originally been in Sanggyo-ri  Bungnae-myeon of Yeoju-gun (present-day Yeoju-si)  Gyeonggi-do. The temple prospered between the late Silla and early Goryeo Periods  and became Godalwon  which had become one of the three major Seon (or Zen) centers of Goryeo thanks to Chanyu (869-958)  who was admired by the royal family of the dynasty. This Stone Lantern is marked by the “light chamber ” which is supported by a pedestal of twin lion statues. This is unlike the typical Korean stone lanterns in which the light chamber is laid upon the top of the central pillar. Stone lanterns of this type began to appear during the Unified Silla Period where the lions supporting the light chamber are in a standing position  whereas those of the Godalsa Stone Lantern feature the lions in a crouching position. The Godalsa Stone Lantern is characterized by a new  more stabilized structure and form while maintaining the style of the Unified Silla Period.,ChIJv-nWaM9pYzUR4LdINjBZNUE
1,보신각동종,Bronze Bell of Bosingak Pavilion,37.5236065,126.9805361,52,1985년까지 섣달그믐 자정에 종을 울리는 행사를 하였으나 종의 보호를 위해 국립중앙박물관으로 옮겨졌다. 오늘날 새해맞이 타종을 위해 보신각에 걸어둔 종은 성덕대왕신종의 복제품으로  보신각 동종을 국립중앙박물관으로 옮기면서 새로 만든 것이다.,,ChIJpQq3J-mifDURzf9EkbTK-0E
1,전쟁기념관전사자명비,War Memorial of Korea  Monuments for role of honor,37.5360766,126.9764369,54,창군기로부터 6·25전쟁  베트남전쟁  이후의 대침투작전 등에서 전사한 국군 및 경찰과  21개국 유엔군 참전 전사자의 이름을 새겨놓은 추모의 공간이다. 특히 유엔참전국 전사자 명비는 2000년 6·25전쟁 발발 50주년을 맞아 낯선 땅에서 자유와 평화를 위해 헌신한 UN 참전용사들에 대한 감사의 뜻을 담아 ㈜풍산에서 기증하였다. 대한민국을 순방하는 참전국 국빈이 가장 먼저 찾아와 추모하는 민간외교의 장이자 관람객들의 마음을 숙연하게 하는 소중한 공간이다.,This space contains monuments in memory of the Korean and UN soldiers and police officers who were killed in action during the Korean War and the Vietnam War as well as counter-infiltration operations. The monuments honoring the UN soldiers who sacrificed their lives for the freedom and peace of Korean people were erected in 2000  marking the 50th anniversary of the Korean War  under the auspices of the private company Pungsan Co. Ltd. State guests from the countries that aided Korea during the Korean War typically start their diplomatic activities in Korea by visiting this memorial place.,ChIJ8cRRtD-ifDURoBcqFZyRluE
